IP地址,端口,回源端口,TLS,数据中心,地区,城市,TCP延迟(ms),速度(MB/s)
47.74.37.50,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,104,5.5
8.219.230.254,2053,2053,TRUE,SIN,Asia Pacific,Singapore,122,5.5
47.236.169.236,2083,2083,TRUE,SIN,Asia Pacific,Singapore,165,5.5
47.243.162.49,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,69,5.5
47.74.19.109,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,71,5.49
47.74.27.94,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,165,5.49
47.74.41.136,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,120,5.49
47.236.15.73,2082,2082,FALSE,SIN,Asia Pacific,Singapore,24,5.49
47.74.15.80,80,80,FALSE,HKG,Asia Pacific,Hong Kong,177,5.49
47.74.23.99,2096,2096,TRUE,SIN,Asia Pacific,Singapore,248,5.48
47.245.118.197,2082,2082,FALSE,SIN,Asia Pacific,Singapore,30,5.48
8.222.221.86,2087,2087,TRUE,SIN,Asia Pacific,Singapore,133,5.48
8.219.238.145,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,5.48
47.236.5.223,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,5.47
47.236.171.205,8080,8080,FALSE,SIN,Asia Pacific,Singapore,23,5.47
47.245.15.207,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,174,5.47
47.243.42.219,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,63,5.47
47.245.52.165,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,169,5.47
8.218.243.95,443,443,TRUE,HKG,Asia Pacific,Hong Kong,97,5.47
8.219.3.53,2053,2053,TRUE,SIN,Asia Pacific,Singapore,107,5.47
47.74.27.211,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,226,5.46
47.245.105.224,2083,2083,TRUE,SIN,Asia Pacific,Singapore,94,5.46
47.91.31.231,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,216,5.46
47.243.42.219,80,80,FALSE,HKG,Asia Pacific,Hong Kong,55,5.46
47.236.180.51,80,80,FALSE,SIN,Asia Pacific,Singapore,30,5.45
8.210.65.1,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,37,5.44
8.218.211.17,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,45,5.44
47.74.15.120,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,210,5.44
47.74.5.99,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,106,5.44
8.218.204.128,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,42,5.44
47.91.31.231,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,168,5.43
8.219.241.189,2086,2086,FALSE,SIN,Asia Pacific,Singapore,28,5.43
8.219.55.31,8443,8443,TRUE,LAX,North America,Los Angeles,253,5.43
47.74.39.194,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,163,5.43
8.219.60.54,2083,2083,TRUE,SIN,Asia Pacific,Singapore,38,5.42
47.91.21.127,80,80,FALSE,NRT,Asia Pacific,Tokyo,94,5.42
47.236.172.95,2083,2083,TRUE,SIN,Asia Pacific,Singapore,93,5.42
47.236.11.84,2086,2086,FALSE,SIN,Asia Pacific,Singapore,40,5.42
8.219.98.13,2082,2082,FALSE,SIN,Asia Pacific,Singapore,4,5.42
8.222.215.228,2086,2086,FALSE,SIN,Asia Pacific,Singapore,3,5.42
8.219.12.152,443,443,TRUE,SIN,Asia Pacific,Singapore,70,5.42
47.74.49.62,8080,8080,FALSE,LAX,North America,Los Angeles,172,5.41
47.74.11.251,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,93,5.41
8.222.224.17,8080,8080,FALSE,SIN,Asia Pacific,Singapore,7,5.41
47.74.16.67,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,166,5.41
47.91.21.107,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,174,5.41
8.222.219.252,2087,2087,TRUE,SIN,Asia Pacific,Singapore,88,5.41
8.219.245.187,2096,2096,TRUE,SIN,Asia Pacific,Singapore,174,5.4
47.245.56.50,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,160,5.4
47.245.53.50,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,217,5.4
8.219.13.143,8443,8443,TRUE,SIN,Asia Pacific,Singapore,164,5.4
8.210.119.11,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,56,5.4
47.236.4.129,2082,2082,FALSE,SIN,Asia Pacific,Singapore,48,5.4
47.236.172.95,2087,2087,TRUE,SIN,Asia Pacific,Singapore,100,5.39
8.222.137.166,8443,8443,TRUE,SIN,Asia Pacific,Singapore,69,5.39
8.218.8.142,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,48,5.39
47.91.1.199,2086,2086,FALSE,HKG,Asia Pacific,Hong Kong,193,5.39
8.217.145.40,80,80,FALSE,HKG,Asia Pacific,Hong Kong,52,5.39
47.91.14.47,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,91,5.39
47.236.19.51,2083,2083,TRUE,SIN,Asia Pacific,Singapore,96,5.38
8.222.167.147,2053,2053,TRUE,SIN,Asia Pacific,Singapore,3,5.38
8.222.193.208,2053,2053,TRUE,SIN,Asia Pacific,Singapore,104,5.38
8.219.240.160,2082,2082,FALSE,SIN,Asia Pacific,Singapore,51,5.38
47.74.42.53,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,100,5.38
47.74.11.9,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,206,5.38
8.219.209.14,2095,2095,FALSE,SIN,Asia Pacific,Singapore,13,5.38
8.210.65.1,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,40,5.38
47.74.46.84,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,169,5.38
47.245.26.167,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,172,5.37
47.236.7.246,80,80,FALSE,SIN,Asia Pacific,Singapore,189,5.37
8.219.40.255,80,80,FALSE,SIN,Asia Pacific,Singapore,22,5.37
47.74.11.9,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,123,5.37
47.245.41.69,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,197,5.37
47.74.43.24,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,190,5.37
47.236.125.62,2095,2095,FALSE,SIN,Asia Pacific,Singapore,93,5.37
47.236.7.246,8443,8443,TRUE,SIN,Asia Pacific,Singapore,89,5.37
47.74.45.143,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,335,5.36
8.219.82.35,8080,8080,FALSE,SIN,Asia Pacific,Singapore,25,5.36
47.74.46.84,8443,8443,TRUE,SIN,Asia Pacific,Singapore,290,5.36
47.236.172.71,2087,2087,TRUE,SIN,Asia Pacific,Singapore,105,5.35
8.219.137.50,2086,2086,FALSE,SIN,Asia Pacific,Singapore,35,5.35
47.74.42.53,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,110,5.35
8.219.40.255,8880,8880,FALSE,SIN,Asia Pacific,Singapore,17,5.35
8.222.145.110,8080,8080,FALSE,SIN,Asia Pacific,Singapore,17,5.35
8.210.146.108,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,33,5.35
8.210.66.190,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,36,5.35
8.222.212.116,2053,2053,TRUE,SIN,Asia Pacific,Singapore,54,5.35
47.74.34.38,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,77,5.35
47.74.27.94,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,182,5.35
47.236.174.206,2096,2096,TRUE,SIN,Asia Pacific,Singapore,79,5.35
8.217.251.62,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,53,5.35
47.245.6.9,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,172,5.34
47.236.11.84,2082,2082,FALSE,SIN,Asia Pacific,Singapore,39,5.34
47.74.34.38,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,77,5.34
47.245.57.109,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,183,5.34
8.219.200.145,2095,2095,FALSE,SIN,Asia Pacific,Singapore,12,5.34
47.245.42.210,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,178,5.34
47.236.163.221,2096,2096,TRUE,SIN,Asia Pacific,Singapore,123,5.34
8.219.213.133,80,80,FALSE,SIN,Asia Pacific,Singapore,4,5.34
47.245.28.144,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,192,5.34
8.222.224.162,2082,2082,FALSE,SIN,Asia Pacific,Singapore,16,5.34
8.222.249.98,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,5.34
47.74.34.73,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,91,5.33
8.219.13.143,2096,2096,TRUE,SIN,Asia Pacific,Singapore,107,5.33
47.243.42.219,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,48,5.33
8.219.101.72,2083,2083,TRUE,SIN,Asia Pacific,Singapore,121,5.33
47.91.3.112,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,100,5.33
47.236.163.95,2095,2095,FALSE,SIN,Asia Pacific,Singapore,94,5.33
8.218.2.181,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,48,5.33
47.74.26.131,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,83,5.33
8.219.222.8,2086,2086,FALSE,SIN,Asia Pacific,Singapore,31,5.33
47.236.169.15,2083,2083,TRUE,SIN,Asia Pacific,Singapore,127,5.32
8.219.53.222,8443,8443,TRUE,SIN,Asia Pacific,Singapore,74,5.32
8.219.186.189,80,80,FALSE,SIN,Asia Pacific,Singapore,24,5.32
8.222.197.251,2053,2053,TRUE,SIN,Asia Pacific,Singapore,79,5.32
47.236.121.7,2083,2083,TRUE,SIN,Asia Pacific,Singapore,86,5.32
47.91.31.43,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,159,5.32
8.219.201.245,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,5.32
8.217.221.165,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,101,5.32
47.74.42.53,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,75,5.32
47.74.42.17,2096,2096,TRUE,SIN,Asia Pacific,Singapore,189,5.32
8.219.6.157,80,80,FALSE,SIN,Asia Pacific,Singapore,12,5.32
47.242.174.27,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,85,5.32
47.74.50.249,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,162,5.32
47.74.34.73,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,68,5.32
47.243.173.187,80,80,FALSE,HKG,Asia Pacific,Hong Kong,39,5.31
8.219.97.179,2087,2087,TRUE,SIN,Asia Pacific,Singapore,157,5.31
47.74.46.84,2095,2095,FALSE,SIN,Asia Pacific,Singapore,171,5.31
47.245.58.175,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,197,5.31
47.245.53.50,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,181,5.31
47.74.5.99,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,140,5.31
47.91.10.241,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,193,5.31
47.74.26.196,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,159,5.31
47.236.174.206,2086,2086,FALSE,SIN,Asia Pacific,Singapore,18,5.31
8.218.119.115,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,90,5.3
8.219.238.145,2087,2087,TRUE,SIN,Asia Pacific,Singapore,80,5.3
8.218.105.223,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,69,5.3
47.74.8.238,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,164,5.3
8.218.8.142,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,46,5.3
47.243.173.187,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,48,5.3
8.219.213.112,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,5.3
47.74.7.51,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,92,5.3
47.74.27.151,80,80,FALSE,HKG,Asia Pacific,Hong Kong,164,5.3
47.91.16.198,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,198,5.29
47.74.5.99,2086,2086,FALSE,LAX,North America,Los Angeles,182,5.29
47.236.170.54,2087,2087,TRUE,SIN,Asia Pacific,Singapore,33,5.29
47.74.5.99,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,145,5.29
47.74.8.238,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,174,5.29
8.222.224.17,2052,2052,FALSE,SIN,Asia Pacific,Singapore,30,5.29
47.74.8.238,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,233,5.29
47.91.18.207,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,187,5.28
8.218.149.193,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,70,5.28
47.74.42.111,2086,2086,FALSE,NRT,Asia Pacific,Tokyo,78,5.28
47.74.7.51,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,76,5.28
47.245.3.137,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,138,5.28
8.222.224.163,8080,8080,FALSE,SIN,Asia Pacific,Singapore,6,5.28
47.74.5.233,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,235,5.28
8.218.211.17,443,0,TRUE,HKG,Asia Pacific,Hong Kong,39,5.28
8.218.2.181,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,61,5.28
8.222.224.163,2082,2082,FALSE,SIN,Asia Pacific,Singapore,6,5.27
47.243.70.197,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,92,5.27
47.245.55.235,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,83,5.27
8.219.222.8,2082,2082,FALSE,SIN,Asia Pacific,Singapore,18,5.27
8.209.200.73,2087,2087,TRUE,NRT,Asia Pacific,Tokyo,76,5.27
47.243.70.197,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,69,5.27
47.245.2.231,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,98,5.27
47.74.43.95,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,184,5.27
8.219.209.14,2052,2052,FALSE,SIN,Asia Pacific,Singapore,24,5.27
8.217.145.40,443,443,TRUE,HKG,Asia Pacific,Hong Kong,107,5.27
47.245.6.9,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,180,5.26
47.91.21.149,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,211,5.26
47.245.108.213,2095,2095,FALSE,SIN,Asia Pacific,Singapore,7,5.26
8.219.40.37,2096,2096,TRUE,SIN,Asia Pacific,Singapore,95,5.26
8.210.65.1,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,36,5.26
47.236.169.15,80,80,FALSE,SIN,Asia Pacific,Singapore,30,5.26
8.218.201.73,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,41,5.26
47.74.42.111,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,85,5.26
8.222.193.208,2087,2087,TRUE,SIN,Asia Pacific,Singapore,129,5.25
8.210.101.157,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,38,5.25
8.210.39.96,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,77,5.25
47.74.37.50,80,80,FALSE,HKG,Asia Pacific,Hong Kong,175,5.25
8.219.196.117,2087,2087,TRUE,SIN,Asia Pacific,Singapore,136,5.25
8.218.174.118,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,81,5.25
47.245.118.197,2096,2096,TRUE,SIN,Asia Pacific,Singapore,96,5.24
47.236.148.174,80,80,FALSE,SIN,Asia Pacific,Singapore,14,5.24
8.218.22.210,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,52,5.24
47.243.161.235,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,54,5.24
47.74.34.135,80,80,FALSE,NRT,Asia Pacific,Tokyo,70,5.24
47.236.7.206,8443,8443,TRUE,SIN,Asia Pacific,Singapore,60,5.24
47.74.34.135,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,72,5.23
47.236.165.25,2096,2096,TRUE,SIN,Asia Pacific,Singapore,88,5.23
8.219.206.180,8080,8080,FALSE,SIN,Asia Pacific,Singapore,11,5.23
8.218.8.142,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,36,5.23
47.74.27.211,80,80,FALSE,HKG,Asia Pacific,Hong Kong,160,5.23
8.218.2.181,80,80,FALSE,HKG,Asia Pacific,Hong Kong,33,5.23
8.222.224.163,80,80,FALSE,SIN,Asia Pacific,Singapore,22,5.22
47.91.14.69,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,198,5.22
47.236.11.84,8080,8080,FALSE,SIN,Asia Pacific,Singapore,19,5.22
47.91.29.152,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,76,5.22
8.219.201.245,2095,2095,FALSE,SIN,Asia Pacific,Singapore,14,5.22
47.91.2.165,8880,8880,FALSE,NRT,Asia Pacific,Tokyo,110,5.22
8.217.251.62,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,38,5.22
8.219.248.170,80,80,FALSE,SIN,Asia Pacific,Singapore,29,5.21
47.91.29.152,80,80,FALSE,HKG,Asia Pacific,Hong Kong,164,5.21
8.209.200.73,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,85,5.21
47.74.42.17,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,177,5.21
47.74.22.171,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,182,5.21
47.245.3.137,2083,2083,TRUE,NRT,Asia Pacific,Tokyo,109,5.21
8.219.173.233,8443,8443,TRUE,SIN,Asia Pacific,Singapore,119,5.21
47.236.166.131,2087,2087,TRUE,SIN,Asia Pacific,Singapore,137,5.21
8.218.143.10,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,89,5.2
8.218.85.128,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,60,5.2
47.74.11.9,2086,2086,FALSE,SIN,Asia Pacific,Singapore,161,5.2
47.74.13.239,2082,2082,FALSE,NRT,Asia Pacific,Tokyo,79,5.2
8.222.227.191,2095,2095,FALSE,SIN,Asia Pacific,Singapore,25,5.2
47.74.54.145,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,95,5.2
47.236.150.109,8080,8080,FALSE,SIN,Asia Pacific,Singapore,22,5.2
8.217.147.230,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,76,5.19
47.76.94.15,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,74,5.19
47.236.7.246,2087,2087,TRUE,SIN,Asia Pacific,Singapore,37,5.19
8.222.193.208,80,80,FALSE,SIN,Asia Pacific,Singapore,6,5.19
8.222.211.124,2087,2087,TRUE,SIN,Asia Pacific,Singapore,84,5.19
47.236.15.73,2086,2086,FALSE,SIN,Asia Pacific,Singapore,17,5.19
8.219.210.64,2052,2052,FALSE,SIN,Asia Pacific,Singapore,7,5.19
8.209.200.73,2095,2095,FALSE,NRT,Asia Pacific,Tokyo,77,5.19
8.219.4.122,2095,2095,FALSE,SIN,Asia Pacific,Singapore,18,5.19
8.222.224.17,2082,2082,FALSE,SIN,Asia Pacific,Singapore,13,5.19
47.91.22.115,8080,8080,FALSE,NRT,Asia Pacific,Tokyo,82,5.18
47.91.14.62,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,193,5.18
8.219.200.145,2053,2053,TRUE,SIN,Asia Pacific,Singapore,115,5.18
8.222.221.197,8080,8080,FALSE,SIN,Asia Pacific,Singapore,3,5.18
47.236.163.95,2086,2086,FALSE,SIN,Asia Pacific,Singapore,15,5.18
47.74.39.194,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,158,5.18
47.245.115.6,2083,2083,TRUE,SIN,Asia Pacific,Singapore,83,5.18
8.217.145.40,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,63,5.18
47.245.3.137,8443,8443,TRUE,NRT,Asia Pacific,Tokyo,139,5.18
47.74.45.143,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,206,5.18
47.245.4.114,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,215,5.17
8.210.21.65,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,86,5.17
8.218.18.132,80,80,FALSE,HKG,Asia Pacific,Hong Kong,54,5.17
8.218.174.118,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,108,5.17
8.218.48.92,80,80,FALSE,HKG,Asia Pacific,Hong Kong,42,5.17
8.217.159.210,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,79,5.17
47.74.36.154,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,273,5.17
8.222.190.225,2087,2087,TRUE,SIN,Asia Pacific,Singapore,86,5.17
47.74.43.24,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,170,5.17
47.91.29.108,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,172,5.16
47.74.27.94,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,173,5.16
47.245.126.151,2096,2096,TRUE,SIN,Asia Pacific,Singapore,20,5.16
47.74.46.84,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,177,5.16
47.74.12.139,2083,2083,TRUE,SIN,Asia Pacific,Singapore,183,5.16
47.74.40.13,2053,2053,TRUE,LAX,North America,Los Angeles,268,5.16
8.219.210.64,8443,8443,TRUE,SIN,Asia Pacific,Singapore,149,5.15
8.210.9.129,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,80,5.15
47.245.53.50,8443,0,TRUE,HKG,Asia Pacific,Hong Kong,253,5.15
47.236.10.100,2052,2052,FALSE,SIN,Asia Pacific,Singapore,61,5.14
8.219.174.142,8880,8880,FALSE,SIN,Asia Pacific,Singapore,6,5.14
8.219.55.31,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,100,5.14
47.245.29.126,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,223,5.14
8.210.156.6,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,50,5.13
47.245.53.50,2087,0,TRUE,HKG,Asia Pacific,Hong Kong,177,5.13
8.210.174.156,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,52,5.13
8.219.42.72,8080,8080,FALSE,SIN,Asia Pacific,Singapore,9,5.13
47.242.79.71,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,60,5.13
8.222.168.24,2086,2086,FALSE,SIN,Asia Pacific,Singapore,22,5.12
47.74.11.219,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,79,5.12
47.74.8.238,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,163,5.12
8.219.112.75,2052,2052,FALSE,SIN,Asia Pacific,Singapore,11,5.12
47.74.49.62,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,170,5.12
8.219.70.117,8080,8080,FALSE,SIN,Asia Pacific,Singapore,4,5.12
8.209.200.73,2052,2052,FALSE,NRT,Asia Pacific,Tokyo,74,5.12
8.218.85.128,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,65,5.11
47.245.42.210,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,199,5.11
8.219.0.162,2096,2096,TRUE,SIN,Asia Pacific,Singapore,23,5.11
47.74.27.211,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,165,5.11
47.245.4.22,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,175,5.1
8.219.194.170,2082,2082,FALSE,SIN,Asia Pacific,Singapore,10,5.1
8.219.60.130,2096,2096,TRUE,SIN,Asia Pacific,Singapore,47,5.1
47.245.52.240,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,210,5.1
8.219.53.222,2087,2087,TRUE,SIN,Asia Pacific,Singapore,75,5.1
47.245.4.22,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,167,5.1
47.91.31.235,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,156,5.09
47.91.25.66,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,173,5.09
8.217.147.230,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,42,5.09
8.210.174.156,2095,2095,FALSE,HKG,Asia Pacific,Hong Kong,57,5.09
47.245.59.244,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,224,5.09
47.245.7.212,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,181,5.08
47.245.118.70,2086,2086,FALSE,SIN,Asia Pacific,Singapore,7,5.08
47.74.15.80,8080,8080,FALSE,HKG,Asia Pacific,Hong Kong,168,5.08
47.236.11.84,2095,2095,FALSE,SIN,Asia Pacific,Singapore,31,5.08
47.236.170.54,2083,2083,TRUE,SIN,Asia Pacific,Singapore,73,5.08
8.222.214.13,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,5.07
8.222.181.139,443,443,TRUE,SIN,Asia Pacific,Singapore,56,5.07
8.219.237.250,2082,2082,FALSE,SIN,Asia Pacific,Singapore,28,5.07
47.245.108.213,2087,2087,TRUE,SIN,Asia Pacific,Singapore,44,5.07
8.210.250.120,8880,8880,FALSE,HKG,Asia Pacific,Hong Kong,41,5.06
47.74.15.117,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,255,5.06
47.245.52.153,2096,2096,TRUE,NRT,Asia Pacific,Tokyo,79,5.05
47.236.166.184,2096,2096,TRUE,SIN,Asia Pacific,Singapore,130,5.05
8.222.153.11,2082,2082,FALSE,LAX,North America,Los Angeles,229,5.05
47.245.37.37,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,192,5.05
8.219.40.255,2096,2096,TRUE,SIN,Asia Pacific,Singapore,86,5.05
47.91.29.108,2082,2082,FALSE,HKG,Asia Pacific,Hong Kong,136,5.05
8.210.101.157,2052,2052,FALSE,HKG,Asia Pacific,Hong Kong,57,5.05
47.91.31.231,2083,2083,TRUE,SIN,Asia Pacific,Singapore,210,5.05
47.245.114.163,8880,8880,FALSE,SIN,Asia Pacific,Singapore,19,5.05
8.219.170.223,2086,2086,FALSE,SIN,Asia Pacific,Singapore,11,5.05
47.245.126.151,2052,2052,FALSE,SIN,Asia Pacific,Singapore,35,5.04
8.218.18.132,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,69,5.04
47.243.183.127,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,92,5.04
8.219.186.189,2052,2052,FALSE,SIN,Asia Pacific,Singapore,10,5.04
47.245.37.12,2087,2087,TRUE,HKG,Asia Pacific,Hong Kong,187,5.04
47.236.10.100,2083,2083,TRUE,SIN,Asia Pacific,Singapore,80,5.03
8.219.124.227,2053,2053,TRUE,SIN,Asia Pacific,Singapore,55,5.03
47.74.18.121,8443,8443,TRUE,HKG,Asia Pacific,Hong Kong,235,5.03
47.236.149.107,2087,2087,TRUE,SIN,Asia Pacific,Singapore,90,5.03
47.74.22.171,2096,2096,TRUE,HKG,Asia Pacific,Hong Kong,261,5.03
47.91.22.115,2053,2053,TRUE,NRT,Asia Pacific,Tokyo,120,5.03
8.222.154.50,8080,8080,FALSE,SIN,Asia Pacific,Singapore,12,5.03
47.74.22.171,2083,2083,TRUE,HKG,Asia Pacific,Hong Kong,313,5.02
8.219.6.157,2087,2087,TRUE,SIN,Asia Pacific,Singapore,122,5.02
8.217.145.40,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,70,5.02
8.222.224.17,2086,2086,FALSE,SIN,Asia Pacific,Singapore,5,5.02
8.219.222.8,2082,2082,FALSE,SIN,Asia Pacific,Singapore,15,5.02
8.210.55.134,80,80,FALSE,HKG,Asia Pacific,Hong Kong,47,5.02
47.74.18.121,2053,2053,TRUE,HKG,Asia Pacific,Hong Kong,290,5.02
